編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPOMLTKNHPFFCC88EA,12,30.49,見其他登記事項,鋼筋混凝土造,97年2月4日,三層,一層
RPPOMLTKNHPFFCC88EA,12,20.08,共用部份,鋼筋混凝土造,97年2月4日,三層,
RPPOMLTKNHPFFCC88EA,12,35.74,共用部份,鋼筋混凝土造,97年2月4日,三層,
RPWNMLOJOHPFFCC78CA,25,104.18,住家用,鋼筋混凝土造,84年1月18日,五層,二層
RPWNMLOJOHPFFCC78CA,25,2.67,共用部份,鋼筋混凝土造,84年1月18日,五層,
RPPOMLKLNHPFFCC87CA,22,119.74,住家用,鋼筋混凝土造,87年7月10日,五層,三層
RPPOMLKLNHPFFCC87CA,25,3.34,見其他登記事項,鋼筋混凝土造,84年1月17日,四層,一層 二層 三層 四層
RPPOMLKLNHPFFCC87CA,22,40.07,共用部份,鋼筋混凝土造,87年7月10日,五層,
RPOOMLMLNHPFFCC18EA,37,76.40,住家用,鋼筋混凝土造,72年9月17日,五層,一層
RPOOMLMLNHPFFCC18EA,37,7.26,共用部份,鋼筋混凝土造,72年9月17日,五層,
RPVNMLOJOHPFFCC68CA,28,120.90,住家用,鋼筋混凝土造,81年5月28日,五層,三層 四層
RPVNMLOJOHPFFCC68CA,28,4.22,共用部份,鋼筋混凝土造,81年5月28日,五層,
RPVNMLOJOHPFFCC68CA,28,36.27,見其他登記事項,鋼筋混凝土造,81年5月28日,五層,地下二層
RPTNMLTKNHPFFCC98CA,20,25.85,住家用,鋼筋混凝土造,88年12月31日,十三層,十一層
RPTNMLTKNHPFFCC98CA,20,5.13,共用部份,鋼筋混凝土造,88年12月31日,十四層,
RPTNMLTKNHPFFCC98CA,20,5.50,共用部份,鋼筋混凝土造,88年12月31日,十三層,
RPQOMLKKOHPFFBC08EA,7,56.90,住家用,鋼筋混凝土造,102年7月22日,十八層,十八層
RPQOMLKKOHPFFBC08EA,7,23.25,見其他登記事項,鋼筋混凝土造,102年7月22日,十八層,
RPQOMLKKOHPFFBC08EA,7,56.90,住家用,鋼筋混凝土造,102年7月22日,十八層,十八層
RPQOMLKKOHPFFBC08EA,7,23.25,見其他登記事項,鋼筋混凝土造,102年7月22日,十八層,
RPQOMLKKOHPFFBC08EA,7,10.50,見其他登記事項,鋼筋混凝土造,102年7月22日,十八層,
RPQOMLKKOHPFFBC08EA,7,.02,見其他登記事項,鋼筋混凝土造,102年7月22日,十八層,一層
RPQOMLKKOHPFFBC08EA,7,10.50,見其他登記事項,鋼筋混凝土造,102年7月22日,十八層,
RPQOMLKKOHPFFBC08EA,7,.02,見其他登記事項,鋼筋混凝土造,102年7月22日,十八層,一層
RPQNMLKLNHPFFCC87CA,25,114.26,住家用,鋼筋混凝土造,84年5月12日,五層,三層
RPQNMLKLNHPFFCC87CA,25,73.62,共用部份,鋼筋混凝土造,84年5月12日,五層,
RPROMLTKNHPFFCC88CA,38,96.49,住家用,鋼筋混凝土造,70年12月23日,五層,一層
RPWNMLSKNHPFFCC56CA,39,92.68,住家用,鋼筋混凝土造,69年10月28日,四層,二層
RPSNMLMLNHPFFCC28CA,20,98.17,住家用,鋼筋混凝土造,88年12月7日,九層,三層
RPSNMLMLNHPFFCC28CA,20,16.00,共用部份,鋼筋混凝土造,88年12月7日,九層,
RPSNMLMLNHPFFCC28CA,20,10.55,共用部份,鋼筋混凝土造,88年12月7日,九層,
RPRNMLLJOHPFFBC87CA,24,36.84,共用部份,鋼筋混凝土造,85年3月9日,十五層,
RPSNMLNLNHPFFBC28CA,24,98.78,住家用,鋼筋混凝土造,85年3月9日,十四層,十四層
RPSNMLNLNHPFFBC28CA,24,17.93,共用部份,鋼筋混凝土造,85年3月9日,十五層,
RPXNMLQLNHPFFBC09CA,,152.33,見其他登記事項,鋼筋混凝土造,108年12月30日,十九層,八層
RPXNMLQLNHPFFBC09CA,,105.60,見其他登記事項,鋼筋混凝土造,108年12月30日,十九層,
RPSNMLKLNHPFFBC97CA,37,106.01,住家用,鋼筋混凝土造,72年4月25日,三層,二層
RPQNMLPKOHPFFBC28CA,2,221.87,見其他登記事項,鋼筋混凝土造,107年2月9日,四層,一層 二層 三層 四層
RPQNMLPKOHPFFBC28CA,4,.03,見其他登記事項,鋼筋混凝土造,104年11月16日,五層,二層
RPQNMLPKOHPFFBC28CA,4,1.03,見其他登記事項,鋼筋混凝土造,104年11月16日,五層,
RPQNMLPKOHPFFBC28CA,4,.04,見其他登記事項,鋼筋混凝土造,104年11月16日,五層,二層
RPQNMLPKOHPFFBC28CA,4,1.03,見其他登記事項,鋼筋混凝土造,104年11月16日,五層,
RPUNMLTKNHPFFBC98CA,52,90.56,住家用,加強磚造,57年1月24日,二層,一層 二層
RPOOMLTKNHPFFBC48CA,21,79.68,住家用,鋼筋混凝土造,88年1月22日,七層,六層
RPOOMLTKNHPFFBC48CA,21,15.12,共用部份,鋼筋混凝土造,88年1月22日,七層,
RPOOMLTKNHPFFBC48CA,21,5.32,共用部份,鋼筋混凝土造,88年1月22日,七層,
RPOOMLTKNHPFFBC48CA,21,34.92,共用部份,鋼筋混凝土造,88年1月22日,七層,
RPOOMLTKNHPFFBC48CA,21,2.11,共用部份,鋼筋混凝土造,88年1月22日,七層,
RPPOMLTKNHPFFBC58CA,38,82.22,住家用,鋼筋混凝土造,71年2月27日,四層,三層
RPTNMLMLNHPFFCC38CA,23,14.95,共用部份,鋼筋混凝土造,86年1月25日,十二層,
RPSOMLLLNHPFFBC18CA,55,45.88,住家用,加強磚造,54年8月17日,二層,一層 二層
RPXNMLMLNHPFFBC68CA,21,92.47,住家用,鋼筋混凝土造,88年1月14日,十五層,十層
RPXNMLMLNHPFFBC68CA,21,15.21,共用部份,鋼筋混凝土造,88年1月14日,十五層,
RPXNMLMLNHPFFBC68CA,21,4.93,共用部份,鋼筋混凝土造,88年1月14日,十五層,
RPXNMLMLNHPFFBC68CA,21,38.72,共用部份,鋼筋混凝土造,88年1月14日,十五層,
RPXNMLMLNHPFFBC68CA,21,2.19,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPXNMLMLNHPFFBC68CA,21,1.09,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPTNMLKLNHPFFBC08CA,33,107.95,住家用,鋼筋混凝土造,75年11月8日,五層,五層
RPSNMLLLNHPFFCC18CA,23,27.47,見其他登記事項,鋼筋混凝土造,86年1月17日,二十層,地下一層 地下二層
RPSNMLLLNHPFFCC18CA,23,2.81,共用部份,鋼筋混凝土造,86年1月17日,二十層,
RPPNMLTJOHPFFCC78EA,20,205.34,見其他登記事項,鋼筋混凝土造,88年7月3日,四層,一層 二層 三層 四層 地下層
RPPNMLTJOHPFFCC78EA,21,.07,住家用,鋼筋混凝土造,88年6月11日,一層,一層
RPPNMLTJOHPFFCC78EA,21,.07,住家用,鋼筋混凝土造,88年6月11日,一層,一層
RPPNMLTJOHPFFCC78EA,21,.00,共用部份,鋼筋混凝土造,88年6月11日,九層,
RPPNMLTJOHPFFCC78EA,21,.39,共用部份,鋼筋混凝土造,88年6月11日,五層,
RPPNMLTJOHPFFCC78EA,21,.01,共用部份,鋼筋混凝土造,88年6月11日,五層,
RPPNMLTJOHPFFCC78EA,21,.00,共用部份,鋼筋混凝土造,88年6月11日,九層,
RPPNMLTJOHPFFCC78EA,21,.39,共用部份,鋼筋混凝土造,88年6月11日,五層,
RPPNMLTJOHPFFCC78EA,21,.01,共用部份,鋼筋混凝土造,88年6月11日,五層,
RPPOMLPLNHPFFBC28CA,,107.97,見其他登記事項,鋼筋混凝土造,108年12月30日,十九層,十一層
RPPOMLPLNHPFFBC28CA,,84.31,見其他登記事項,鋼筋混凝土造,108年12月30日,十九層,
RPVNMLMLNHPFFCC58CA,27,97.31,住家用,鋼筋混凝土造,82年7月29日,五層,五層
RPVNMLMLNHPFFCC58CA,27,1.94,共用部份,鋼筋混凝土造,82年7月29日,五層,
RPSOMLTKNHPFFCC98CA,26,119.96,住家用,鋼筋混凝土造,82年12月30日,八層,四層
RPSOMLTKNHPFFCC98CA,26,10.83,共用部份,鋼筋混凝土造,82年12月30日,八層,
RPSOMLTKNHPFFCC98CA,26,6.68,共用部份,鋼筋混凝土造,82年12月30日,八層,
RPSOMLTKNHPFFCC98CA,26,29.74,共用部份,鋼筋混凝土造,82年12月30日,八層,
RPSOMLTKNHPFFCC98CA,26,4.52,共用部份,鋼筋混凝土造,82年12月30日,八層,
RPTNMLRLNHPFFCC88CA,26,107.82,住家用,鋼筋混凝土造,83年5月5日,五層,五層
RPTNMLRLNHPFFCC88CA,26,9.53,共用部份,鋼筋混凝土造,83年5月5日,五層,
RPTNMLRLNHPFFCC88CA,26,3.32,共用部份,鋼筋混凝土造,83年5月5日,五層,
RPRNMLNLNHPFFCC28CA,25,88.61,住家用,鋼筋混凝土造,84年7月20日,七層,七層
RPRNMLNLNHPFFCC28CA,25,28.40,共用部份,鋼筋混凝土造,84年7月20日,七層,
RPSNMLQLNHPFFCC68CA,24,89.69,住家用,鋼筋混凝土造,84年12月20日,七層,五層
RPSNMLQLNHPFFCC68CA,24,50.12,共用部份,鋼筋混凝土造,84年12月20日,七層,
RPUNMLLLNHPFFBC48EA,46,51.62,住家用,鋼筋混凝土加強磚造,63年6月19日,四層,四層
RPPNMLMLNHPFFCC18EA,25,97.76,住家用,鋼筋混凝土造,83年10月3日,五層,四層
RPPNMLMLNHPFFCC18EA,25,10.73,共用部份,鋼筋混凝土造,83年10月3日,五層,
RPVOMLTLNHPFFCC76CA,40,68.06,住家用,鋼筋混凝土造,69年10月1日,四層,二層
RPPNMLPLNHPFFCC28CA,29,100.51,住家用,鋼筋混凝土造,80年9月20日,七層,三層
RPPNMLPLNHPFFCC28CA,29,14.25,共用部份,鋼筋混凝土造,80年9月20日,七層,
RPPNMLPLNHPFFCC28CA,29,10.39,共用部份,鋼筋混凝土造,80年9月20日,七層,
RPUNMLRLNHPFFCC98CA,8,92.76,見其他登記事項,鋼筋混凝土造,101年5月4日,十一層,四層
RPUNMLRLNHPFFCC98CA,8,66.42,見其他登記事項,鋼筋混凝土造,101年5月4日,十一層,
RPUNMLRLNHPFFCC98CA,8,4.00,見其他登記事項,鋼筋混凝土造,101年5月4日,十一層,
RPPNMLTLNHPFFCC68CA,38,94.67,住家用,鋼筋混凝土造,70年10月1日,五層,五層
RPPNMLNLNHPFFCC08CA,27,433.18,商業用,鋼筋混凝土造,82年5月18日,十二層,地下一層
RPPNMLNLNHPFFCC08CA,27,33.64,共用部份,鋼筋混凝土造,82年5月18日,十二層,
RPUNMLKLNHPFFCC48EA,37,100.23,住家用,鋼筋混凝土造,72年1月21日,二層,一層 二層
RPQNMLLKOHPFFCC97CA,1,71.59,見其他登記事項,鋼筋混凝土造,108年2月13日,十一層,七層
RPQNMLLKOHPFFCC97CA,1,15.37,見其他登記事項,鋼筋混凝土造,108年2月13日,十一層,
RPQNMLLKOHPFFCC97CA,1,48.72,見其他登記事項,鋼筋混凝土造,108年2月13日,十一層,
RPQNMLLKOHPFFCC97CA,1,15.15,見其他登記事項,鋼筋混凝土造,108年2月13日,十一層,
RPUNMLTLNHPFFCC56CA,38,79.00,住家用,鋼筋混凝土造,71年5月24日,四層,一層 二層
RPUNMLTLNHPFFCC56CA,38,13.84,共用部份,鋼筋混凝土造,71年5月24日,四層,
RPRNMLLLNHPFFCC08CA,21,61.49,住家用,鋼筋混凝土造,87年12月10日,十二層,七層
RPRNMLLLNHPFFCC08CA,21,10.33,共用部份,鋼筋混凝土造,87年12月10日,十二層,
RPRNMLLLNHPFFCC08CA,21,9.99,共用部份,鋼筋混凝土造,87年12月10日,十二層,
RPVNMLPJOHPFFBC68CA,45,59.47,住家用,鋼筋混凝土加強磚造,64年9月27日,四層,三層
RPROMLPLNHPFFBC48CA,24,107.78,住家用,鋼筋混凝土造,84年11月17日,八層,二層
RPROMLPLNHPFFBC48CA,24,10.84,共用部份,鋼筋混凝土造,84年11月17日,八層,
RPRNMLRLNHPFFBC58CA,25,23.79,住家用,鋼筋混凝土造,84年1月27日,十層,九層
RPRNMLRLNHPFFBC58CA,25,5.48,共用部份,鋼筋混凝土造,84年1月27日,十層,
RPRNMLRLNHPFFBC58CA,25,.78,共用部份,鋼筋混凝土造,84年1月27日,十層,
RPQNMLRLNHPFFBC48CA,26,115.32,住家用,鋼筋混凝土造,83年7月19日,五層,五層
RPQNMLRLNHPFFBC48CA,26,2.49,共用部份,鋼筋混凝土造,83年7月19日,五層,
RPQNMLNJOHPFFBC97CA,21,92.47,住家用,鋼筋混凝土造,88年1月14日,十五層,七層
RPQNMLNJOHPFFBC97CA,21,13.49,共用部份,鋼筋混凝土造,88年1月14日,十五層,
RPQNMLNJOHPFFBC97CA,21,4.93,共用部份,鋼筋混凝土造,88年1月14日,十五層,
RPQNMLNJOHPFFBC97CA,21,36.53,共用部份,鋼筋混凝土造,88年1月14日,十五層,
RPQNMLNJOHPFFBC97CA,21,2.19,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPQNMLNJOHPFFBC97CA,21,1.06,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPPNMLLLNHPFFBC77CA,22,120.70,住家用,鋼筋混凝土造,86年11月21日,十七層,十七層
RPPNMLLLNHPFFBC77CA,22,17.40,共用部份,鋼筋混凝土造,86年11月21日,十七層,
RPPNMLLLNHPFFBC77CA,22,10.25,共用部份,鋼筋混凝土造,86年11月21日,二十一層,
RPPNMLLLNHPFFBC77CA,22,34.17,共用部份,鋼筋混凝土造,86年11月21日,二十一層,
RPUNMLKLNHPFFBC18CA,23,103.28,見其他登記事項,鋼筋混凝土造,86年6月30日,十四層,八層
RPUNMLKLNHPFFBC18CA,23,18.62,共用部份,鋼筋混凝土造,86年6月30日,十四層,
RPUNMLKLNHPFFBC18CA,23,35.29,共用部份,鋼筋混凝土造,86年6月30日,十四層,
RPVNMLOJOHPFFBC58CA,2,83.76,見其他登記事項,鋼筋混凝土造,106年11月9日,十層,七層
RPVNMLOJOHPFFBC58CA,2,66.61,見其他登記事項,鋼筋混凝土造,106年11月9日,十層,
RPROMLLLNHPFFBC08CA,2,123.57,見其他登記事項,鋼筋混凝土造,106年11月16日,六層,四層
RPROMLLLNHPFFBC08CA,2,70.38,見其他登記事項,鋼筋混凝土造,106年11月16日,六層,
RPRNMLMLNHPFFBC08CA,62,163.76,住商用,加強磚造,47年8月1日,四層,一層 二層 騎樓
RPRNMLMLNHPFFBC08CA,62,81.88,住家用,加強磚造,47年8月1日,四層,三層
RPRNMLMLNHPFFBC08CA,62,72.48,住家用,加強磚造,47年8月1日,四層,四層
RPVNMLMLNHPFFBC48CA,23,24.03,住家用,鋼筋混凝土造,85年11月29日,二十三層,十三層
RPVNMLMLNHPFFBC48CA,23,4.35,共用部份,鋼筋混凝土造,85年11月29日,二十三層,
RPVNMLMLNHPFFBC48CA,23,1.43,共用部份,鋼筋混凝土造,85年11月29日,二十三層,
RPVNMLMLNHPFFBC48CA,23,1.79,共用部份,鋼筋混凝土造,85年11月29日,二十三層,
RPSNMLMLNHPFFBC18CA,25,112.58,住家用,鋼筋混凝土造,83年11月8日,五層,三層
RPSNMLMLNHPFFBC18CA,25,2.21,共用部份,鋼筋混凝土造,83年11月8日,五層,
RPXNMLLKOHPFFCC88EA,34,25.16,住商用,鋼筋混凝土造,75年5月17日,五層,一層 騎樓 夾層
RPWNMLNKNHPFFBC58CA,40,69.30,住家用,鋼筋混凝土造,69年7月30日,五層,五層
