鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
桃園區,房地(土地+建物),桃園市桃園區大德一街61~90號,15.01,住,,,1090406,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821030,77.92,2,1,2,有,有,3800000,48768,,0.0,0,,RPVPMLLKNHPFFAH88CA
桃園區,房地(土地+建物),桃園市桃園區大有路511~540號,5.11,住,,,1090409,土地1建物1車位0,十五層,十九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840419,49.18,1,1,1,有,有,2600000,52867,,0.0,0,,RPQQMLLKNHPFFAH48CA
桃園區,房地(土地+建物),桃園市桃園區南山街121~150號,14.7,工,,,1090419,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0830726,86.07,3,2,2,有,有,3300000,38341,,0.0,0,,RPQNMLMKNHPFFAH28CA
桃園區,房地(土地+建物)+車位,桃園市桃園區莊敬路一段181巷1~30號,37.05,住,,,1090416,土地1建物1車位2,十四層，十五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840519,274.35,4,2,2,有,有,13250000,48296,坡道平面,0.0,0,,RPXNMLMKNHPFFAH98CA
桃園區,車位,桃園市桃園區民富八街28巷1弄1~30號,0.0,,,,1090320,土地0建物0車位1,一層,五層,其他,住家用,鋼筋混凝土造,0850106,28.529999999999998,0,0,0,有,有,1100000,,坡道平面,0.0,1100000,單獨車位交易。;,RPROMLMKNHPFFAH48CA
桃園區,車位,桃園市桃園區民族路61~90號,0.54,商,,,1090419,土地0建物0車位1,,,其他,,,,33.51,0,0,0,有,有,1700000,,坡道平面,33.51,1700000,,RPUPMLMKNHPFFAH88CA
桃園區,房地(土地+建物)+車位,桃園市桃園區桃二街31~60號,30.16,住,,,1090429,土地3建物1車位1,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820812,125.41,3,2,2,有,有,6800000,54222,坡道機械,0.0,0,,RPWPMLMKNHPFFAH09CA
桃園區,房地(土地+建物),桃園市桃園區三民路二段181~210號,3.31,商,,,1090322,土地2建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850118,34.59,1,1,1,有,有,1365000,39462,,0.0,0,,RPQNMLNKNHPFFAH38CA
桃園區,土地,福元段31~60地號,43.57,其他,,,1090417,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2271138,52126,,0.0,0,,RPWOMLNKNHPFFAH09CA
桃園區,房地(土地+建物),桃園市桃園區中山路991~1020號,7.11,工,,,1081228,土地1建物1車位0,六層,十七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0840414,64.59,1,1,1,有,有,3100000,47995,,0.0,0,,RPXPMLNKNHPFFAH66CA
桃園區,房地(土地+建物),桃園市桃園區縣府路271~300號,23.64,住,,,1090408,土地2建物2車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790507,103.31,2,2,2,有,有,5150000,49850,,0.0,0,,RPWOMLOKNHPFFAH56CA
桃園區,房地(土地+建物),桃園市桃園區民生路481~510號,11.07,商,,,1090427,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0861020,144.51,4,2,2,有,有,7300000,50516,,0.0,0,,RPVNMLSKNHPFFAH76CA
桃園區,房地(土地+建物),桃園市桃園區壽星街8巷5弄1~30號,27.31,住,,,1090411,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701024,85.13,3,2,1,有,無,4500000,52860,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPQPMLSKNHPFFAH09CA
桃園區,車位,桃園市桃園區中正路1381~1410號,2.48,住,,,1090414,土地0建物0車位1,,,其他,,,,24.6,0,0,0,有,有,1860000,,坡道平面,24.6,1860000,,RPTSMLSKNHPFFAH07CA
桃園區,土地,鹽埕段961~990地號,11.26,其他,,,1090504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,439263,39011,,0.0,0,包含公共設施保留地之交易。;,RPVNMLTKNHPFFAH86CA
桃園區,土地,龍壽段391~420地號,989.71,農,,,1090306,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17364000,17545,,0.0,0,,RPOSMLTKNHPFFAH66CA
桃園區,房地(土地+建物),桃園市桃園區大德三街62巷1~30號,73.12,住,,,1090329,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0770914,177.94,5,2,3,有,有,9600000,53951,,0.0,0,,RPPPMLKLNHPFFAH28CA
桃園區,房地(土地+建物)+車位,桃園市桃園區永安北路391~420號,28.35,住,,,1090321,土地1建物1車位1,十二層，十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860221,185.11,5,2,2,有,有,10300000,55643,坡道平面,0.0,0,,RPTNMLOLNHPFFAH88CA
桃園區,房地(土地+建物)+車位,桃園市桃園區江南十街32巷1~30號,23.33,住,,,1090315,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821104,159.57,3,2,2,有,有,7000000,43868,坡道平面,0.0,0,,RPQPMLRLNHPFFAH09CA
桃園區,房地(土地+建物)+車位,桃園市桃園區中正路1381~1410號,10.75,住,,,1090329,土地1建物1車位1,三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830803,112.11,2,2,1,有,有,6800000,60655,坡道平面,26.83,0,,RPORMLRLNHPFFAH09CA
桃園區,土地,新埔段1201~1230地號,5.49,其他,,,1090410,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,529047,96366,,0.0,0,,RPPNMLSLNHPFFAH88CA
桃園區,房地(土地+建物)+車位,桃園市桃園區國強一街271~300號,9.46,商,,,1081113,土地1建物2車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910620,130.34,2,2,1,有,有,7500000,57537,坡道平面,0.0,0,,RPOSMLSLNHPFFAH66CA
桃園區,房地(土地+建物)+車位,桃園市桃園區大業路一段301~330號,15.47,商,,,1090416,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950103,146.95,3,2,2,有,有,9000000,61245,坡道平面,28.05,0,,RPQUMLSLNHPFFAH07CA
桃園區,房地(土地+建物),桃園市桃園區力行路385巷1~30號,16.51,住,,,1090429,土地4建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060821,97.7,2,2,1,有,有,8000000,81883,,0.0,0,,RPSNMLTLNHPFFAH66CA
桃園區,車位,桃園市桃園區力行路385巷1~30號,0.43,住,,,1090415,土地0建物0車位1,,,其他,,,,24.03,0,0,0,有,有,1850000,,坡道平面,24.03,1850000,,RPUNMLTLNHPFFAH86CA
桃園區,房地(土地+建物)+車位,桃園市桃園區天祥五街61~90號,24.29,住,,,1090321,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881227,177.46,3,2,2,有,有,9850000,55505,坡道平面,0.0,0,,RPQOMLTLNHPFFAH56CA
桃園區,房地(土地+建物),桃園市桃園區江南十街32巷1~30號,16.27,住,,,1090323,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821104,108.44,3,2,2,有,有,5150000,47492,,0.0,0,,RPOQMLOJOHPFFAH58CA
中壢區,房地(土地+建物),桃園市中壢區興仁路二段91~120號,7.04,住,,,1090502,土地1建物1車位0,三層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0950520,31.66,0,0,0,無,有,1540000,48642,,0.0,0,,RPWPMLLKNHPFFBH09CA
中壢區,房地(土地+建物),桃園市中壢區環中東路二段312巷1~30號,3.1,其他,,,1090414,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880528,36.400000000000006,1,1,1,有,有,1680000,46154,,0.0,0,,RPRNMLMKNHPFFBH48CA
中壢區,土地,三座屋段三座屋小段1~30地號,11.25,其他,,,1090415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,125400,11147,,0.0,0,包含公共設施保留地之交易。;,RPSNMLMKNHPFFBH58CA
中壢區,房地(土地+建物),桃園市中壢區仁慈路91~120號,11.01,住,,,1090415,土地1建物1車位0,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830415,109.97999999999999,3,2,2,有,有,4300000,39098,,0.0,0,,RPROMLMKNHPFFBH58CA
中壢區,土地,健行段931~960地號,49.5,其他,,,1090407,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,793000,16020,,0.0,0,,RPQQMLMKNHPFFBH68CA
中壢區,車位,桃園市中壢區榮安十五街61~90號,6.38,住,,,1090422,土地0建物0車位3,地下一層，地下二層,十二層,其他,見其他登記事項,鋼筋混凝土造,0830304,79.49,0,0,0,有,有,620000,,坡道平面,79.49,0,,RPXNMLNKNHPFFBH56CA
中壢區,車位,桃園市中壢區榮安十五街61~90號,6.38,住,,,1090422,土地0建物0車位3,地下一層，地下二層,十二層,其他,見其他登記事項,鋼筋混凝土造,0830304,79.49,0,0,0,有,有,650000,,坡道平面,79.49,0,,RPOOMLNKNHPFFBH38CA
觀音區,土地,保潭段121~150地號,313.64,,工業區,丁種建築用地,1090322,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5500000,17536,,0.0,0,,RPOQMLNKNHPFFBH58CA
觀音區,土地,富林段121~150地號,4199.0,,一般農業區,農牧用地,1090312,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20323200,4840,,0.0,0,,RPQNMLNKNHPFFBH48CA
中壢區,土地,東寮段1471~1500地號,97.5,住,,,1090423,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,41026,,0.0,0,"本件為親屬關係,且買賣持分為二分之一,成交價格趨近公告現值,遠低於一般市場成交行情.",RPTNMLNKNHPFFBH78CA
中壢區,房地(土地+建物),桃園市中壢區興忠街31~60號,40.6,住,,,1090423,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0791107,137.6,3,2,2,有,無,6750000,49055,,0.0,0,,RPXPMLOKNHPFFBH86CA
中壢區,土地,內厝段1801~1830地號,1020.0,,特定農業區,農牧用地,1090322,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9013200,8836,,0.0,0,,RPTQMLOKNHPFFBH56CA
觀音區,土地,濱海段811~840地號,1959.12,,一般農業區,農牧用地,1090116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8593172,4386,,0.0,0,,RPVRMLOKNHPFFBH86CA
中壢區,土地,青平段331~360地號,2005.03,商,,,1090108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,558000000,278300,,0.0,0,,RPXQMLPKNHPFFBH07CA
中壢區,房地(土地+建物),桃園市中壢區龍城新村1~30號,89.69,住,,,1090309,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0670511,69.72,3,2,3,有,無,5600000,80321,,0.0,0,含增建或未登記建物。;,RPRRMLSKNHPFFBH86CA
中壢區,房地(土地+建物),桃園市中壢區永福路661~690號,11.71,住,,,1090416,土地1建物1車位0,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881110,71.81,2,2,1,有,無,3900000,54310,,0.0,0,,RPTNMLTKNHPFFBH76CA
中壢區,房地(土地+建物),桃園市中壢區福安一街15巷1~30號,24.29,住,,,1090427,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820514,108.56,3,2,2,有,有,4800000,44215,,0.0,0,,RPVPMLTKNHPFFBH17CA
觀音區,房地(土地+建物),桃園市觀音區莊敬路331~360號,32.51,住,,,1090422,土地1建物1車位0,一層，二層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081031,113.77000000000001,2,2,2,有,無,9600000,84381,,0.0,0,,RPROMLKLNHPFFBH48CA
中壢區,土地,環東段751~780地號,1110.82,其他,,,1090330,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14476798,13033,,0.0,0,包含公共設施保留地之交易。;,RPUNMLLLNHPFFBH78CA
中壢區,房地(土地+建物),桃園市中壢區龍岡路三段426巷1~30號,100.05,住,,,1090413,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0730309,120.4,5,2,4,有,無,3800000,31561,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLLLNHPFFBH88CA
中壢區,房地(土地+建物)+車位,桃園市中壢區復華十一街31~60號,24.63,住,,,1090312,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090219,130.14,2,2,1,有,有,6380000,51902,坡道平面,34.19,1400000,,RPTQMLMLNHPFFBH09CA
中壢區,房地(土地+建物)+車位,桃園市中壢區復華十一街31~60號,25.7,住,,,1090427,土地1建物1車位1,一層,十三層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1090219,130.10000000000002,0,0,1,有,有,9460000,84037,坡道平面,34.19,1400000,,RPSRMLMLNHPFFBH09CA
中壢區,土地,忠福段871~900地號,27.5,住,,,1090430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2800000,101818,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPVRMLMLNHPFFBH76CA
中壢區,土地,忠福段2941~2970地號,25.56,其他,,,1090416,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,371833,14547,,0.0,0,包含公共設施保留地之交易。;,RPUPMLPLNHPFFBH76CA
中壢區,土地,忠福段2941~2970地號,235.78,其他,,,1090416,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3430567,14550,,0.0,0,包含公共設施保留地之交易。;,RPWPMLPLNHPFFBH96CA
中壢區,房地(土地+建物),桃園市中壢區莊敬路811巷1~30號,12.95,住,,,1090417,土地1建物1車位0,一層,十二層,店面(店鋪),商業用,鋼筋混凝土造,0960929,87.62,0,0,1,有,有,9310000,106254,,0.0,0,,RPVNMLRLNHPFFBH86CA
中壢區,房地(土地+建物),桃園市中壢區永康街1~30號,29.26,住,,,1090423,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790305,114.04,5,0,5,有,無,5000000,43844,,0.0,0,受債權債務影響或債務抵償之交易。;,RPSNMLKMNHPFFBH58CA
中壢區,房地(土地+建物)+車位,桃園市中壢區中壢區吉長二街1~30號,26.99,住,,,1090428,土地1建物1車位1,一層,十一層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1050520,140.44,0,0,1,有,有,12000000,85446,坡道平面,34.72,0,土地：600萬元，建物：600萬元,RPQQMLLJOHPFFBH58CA
中壢區,房地(土地+建物)+車位,桃園市中壢區榮安一街481~510號,35.39,住,,,1090216,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920710,188.07,3,2,2,有,有,6680000,35519,坡道平面,0.0,0,,RPVNMLPJOHPFFBH56CA
中壢區,房地(土地+建物)+車位,桃園市中壢區永康三街31~60號,14.62,住,,,1090418,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820112,123.91,3,2,2,有,無,960875,7755,坡道機械,0.0,0,親友、員工或其他特殊關係間之交易。;,RPROMLPJOHPFFBH88CA
中壢區,土地,忠福段2521~2550地號,97.32,其他,,,1090410,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29047440,298473,,0.0,0,本買賣含未保存登記地上建物一、二樓、地下層,RPXPMLPJOHPFFBH96CA
中壢區,土地,忠福段2551~2580地號,21.03,其他,,,1090410,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2003860,95286,,0.0,0,,RPVQMLPJOHPFFBH86CA
中壢區,土地,復興段1351~1380地號,541.0,住,,,1090105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,40913125,75625,,0.0,0,,RPQNMLQJOHPFFBH78CA
中壢區,土地,興南段公坡小段481~510地號,95.0,農,,,1090225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4469070,47043,,0.0,0,,RPXPMLSJOHPFFBH27CA
中壢區,土地,忠福段2461~2490地號,31.85,其他,,,1090410,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7614660,239079,,0.0,0,本買賣含未辦保存地上建物,RPWOMLTJOHPFFBH17CA
中壢區,土地,復興段1351~1380地號,931.0,住,,,1090105,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,59601575,64019,,0.0,0,包含公共設施保留地之交易。;,RPVQMLTJOHPFFBH27CA
中壢區,土地,老街溪段1201~1230地號,54.41,其他,,,1090422,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,912000,16762,,0.0,0,包含公共設施保留地之交易。;,RPUOMLKKOHPFFBH78CA
大溪區,土地,石屯段上石屯小段91~120地號,169.0,工,,,1090319,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5710000,33787,,0.0,0,,RPVNMLOKNHPFFCH56CA
龍潭區,房地(土地+建物),桃園市龍潭區龍華路457巷1~30號,111.48,住,,,1090317,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0840123,277.72,6,3,4,有,無,9800000,35287,,0.0,0,,RPQNMLPKNHPFFCH78CA
龍潭區,房地(土地+建物),桃園市龍潭區中興路240巷1~30號,72.79,,鄉村區,乙種建築用地,1090311,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690121,103.87,3,2,2,有,無,5800000,55839,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVOMLTKNHPFFCH17CA
大溪區,房地(土地+建物),桃園市大溪區仁和路一段61~90號,81.5,住,,,1090501,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690201,146.96,2,2,2,有,無,9300000,63283,,0.0,0,含增建或未登記建物。;,RPROMLSLNHPFFCH76CA
龍潭區,房地(土地+建物),桃園市龍潭區中豐路491巷2弄2衖1~30號,50.73,,鄉村區,乙種建築用地,1090219,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0670804,74.8,3,3,2,有,無,3400000,45455,,0.0,0,含增建或未登記建物。,RPWOMLPLNHPFFCH96CA
龍潭區,房地(土地+建物),桃園市龍潭區渴望一路158巷55弄1~30號,280.11,,山坡地保育區,丙種建築用地,1090407,土地6建物2車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1080107,340.59,4,2,3,有,有,18500000,54319,,0.0,0,,RPSNMLSLNHPFFCH76CA
龍潭區,土地,龍吟段1~30地號,2672.01,,一般農業區,農牧用地,1090324,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27800000,10404,,0.0,0,,RPUNMLMJOHPFFCH88CA
龍潭區,房地(土地+建物)+車位,桃園市龍潭區民強街31~60號,19.96,其他,,,1090320,土地2建物1車位1,四層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0870407,85.48,1,1,1,有,有,1750000,29448,坡道平面,36.24,300000,,RPSNMLNJOHPFFCH78CA
大溪區,房地(土地+建物),桃園市大溪區介壽路31~60號,93.99,商,,,1090329,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,0680105,137.08,2,2,4,有,無,15000000,109425,,0.0,0,含增建或未登記建物。;包含公共設施保留地之交易。;有承租水利會土地,RPVOMLOJOHPFFCH66CA
龍潭區,土地,高平段1891~1920地號,103.07,,山坡地保育區,丙種建築用地,1090428,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1933000,18754,,0.0,0,,RPQNMLQJOHPFFCH88CA
新屋區,土地,清華段181~210地號,894.0,,特定農業區,農牧用地,1090317,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2160000,2416,,0.0,0,,RPWOMLLKNHPFFDH56CA
楊梅區,土地,草湳坡段草湳坡小段91~120地號,20.62,住,,,1090430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,24248,,0.0,0,,RPWQMLPKNHPFFDH17CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區中山北路一段494巷61~90號,15.26,住,,,1090330,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080712,118.42,2,2,1,有,有,4850000,40956,坡道平面,33.11,0,,RPPOMLTKNHPFFDH66CA
楊梅區,房地(土地+建物),桃園市楊梅區楊湖路四段280巷1~30號,70.32,,特定農業區,甲種建築用地,1090324,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0880223,166.33,4,2,3,有,無,4200000,25251,,0.0,0,,RPQOMLTKNHPFFDH76CA
楊梅區,土地,幼獅段121~150地號,122.92,農,,,1090330,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1260000,10251,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXOMLTKNHPFFDH47CA
楊梅區,土地,幼獅段121~150地號,112.0,農,,,1090330,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1260000,11250,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOPMLTKNHPFFDH66CA
楊梅區,房地(土地+建物),桃園市楊梅區蘋果路91~120號,116.95,工,,,1090329,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0960612,177.97,4,2,3,有,無,7330000,41187,,0.0,0,,RPPNMLKLNHPFFDH38CA
楊梅區,房地(土地+建物),桃園市楊梅區福人路78巷61~90號,145.2,,山坡地保育區,丙種建築用地,1090315,土地5建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0840626,270.93,5,2,4,有,有,7765000,28662,,0.0,0,,RPQOMLKLNHPFFDH58CA
新屋區,土地,榔段上榔小段61~90地號,165.06,,特定農業區,甲種建築用地,1090420,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1597700,9680,,0.0,0,,RPQNMLTLNHPFFDH76CA
新屋區,土地,榔段上榔小段61~90地號,165.06,,特定農業區,甲種建築用地,1090420,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1597700,9680,,0.0,0,,RPSNMLTLNHPFFDH96CA
新屋區,土地,後庄段1261~1290地號,2020.0,,特定農業區,農牧用地,1090413,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6416130,3176,,0.0,0,,RPROMLSJOHPFFDH76CA
大園區,房地(土地+建物)+車位,桃園市大園區園航路391~420號,40.21,住,,,1090405,土地2建物2車位1,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961030,194.6,4,2,2,有,有,5700000,29289,坡道平面,0.0,0,,RPSQMLLKNHPFFEH09CA
大園區,房地(土地+建物),桃園市大園區?林路105巷1~30號,25.0,住,,,1090423,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0681203,33.37,3,1,2,有,無,1000000,29967,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUOMLMKNHPFFEH56CA
蘆竹區,房地(土地+建物),桃園市蘆竹區南農街1~30號,5.62,住,,,1090410,土地2建物1車位0,一層，騎樓,四層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0681214,16.7,0,0,0,無,無,1300000,77844,,0.0,0,,RPXPMLMKNHPFFEH96CA
大園區,土地,客運二段271~300地號,262.03,住,,,1090312,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9296900,35480,,0.0,0,,RPSPMLMKNHPFFEH09CA
蘆竹區,土地,南榮段721~750地號,102.13,工,,,1090423,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3012835,29500,,0.0,0,借名登記返還,RPVOMLNKNHPFFEH76CA
大園區,土地,圳股頭段圳股頭小段31~60地號,343.0,,一般農業區,甲種建築用地,1090417,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19780000,57668,,0.0,0,,RPUQMLNKNHPFFEH86CA
大園區,土地,沙崙段沙崙小段1951~1980地號,2171.0,,一般農業區,農牧用地,1090306,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,52537600,24200,,0.0,0,,RPPOMLOKNHPFFEH88CA
蘆竹區,土地,坑子口段頭前小段91~120地號,3198.0,,一般農業區,農牧用地,1090409,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,74295936,23232,,0.0,0,,RPTOMLOKNHPFFEH66CA
大園區,土地,五塊厝段下埔小段1201~1230地號,45.9,,特定農業區,水利用地,1090318,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,590000,12854,,0.0,0,,RPQPMLOKNHPFFEH09CA
大園區,房地(土地+建物)+車位,桃園市大園區高鐵南路一段91~120號,24.1,住,,,1090315,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040706,170.86,3,2,2,有,無,14600000,85450,坡道平面,0.0,0,,RPUNMLPKNHPFFEH76CA
蘆竹區,房地(土地+建物),桃園市蘆竹區大興十街121~150號,98.0,住,,,1090218,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0951106,250.13,5,3,3,有,無,17700000,70763,,0.0,0,,RPVNMLPKNHPFFEH86CA
大園區,土地,埔心段海豐坡小段421~450地號,226.0,,特定農業區,農牧用地,1090330,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6650000,29425,,0.0,0,,RPWOMLPKNHPFFEH07CA
蘆竹區,房地(土地+建物),桃園市蘆竹區新興街140巷1~30號,49.18,,一般農業區,丁種建築用地,1090421,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0990624,233.79999999999998,8,0,8,有,有,8500000,36356,,0.0,0,,RPRNMLSKNHPFFEH76CA
大園區,土地,橫山段橫山小段241~270地號,163.16,,特定農業區,甲種建築用地,1090327,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,18387,,0.0,0,含增建或未登記建物。;,RPTPMLSKNHPFFEH17CA
大園區,土地,橫山段尖山小段31~60地號,1794.75,,特定農業區,農牧用地,1090309,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,38000000,21173,,0.0,0,含未辦保存登記建物一棟,RPTNMLTKNHPFFEH07CA
大園區,土地,長發段91~120地號,21.46,工,,,921111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,280000,13048,,0.0,0,此案件於民國92年11月11日簽訂之契約，於今年才登記完成。,RPSNMLLLNHPFFEH88CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區五福一路1~30號,21.55,住,,,1090329,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950629,117.04,3,2,1,有,有,7360000,62884,坡道平面,33.01,0,,RPOPMLLLNHPFFEH68CA
