編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOSMLOKNHPFFAN07DC,46,495.80,工業用,鋼筋混凝土加強磚造,62年12月1日,二層,
RPPNMLSKNHPFFBN07CC,40,16.00,住商用,鋼筋混凝土加強磚造,69年9月30日,三層,
RPVNMLTKNHPFFDN97CC,28,241.37,住家用,鋼筋混凝土造,81年3月3日,五層,
RPQNMLSKNHPFFBN17CC,40,70.00,住商用,鋼筋混凝土加強磚造,69年9月30日,三層,
