編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLRLNHPFFAO96CA,48,92.84,住家用,加強磚造,60年12月8日,二層,一層 二層
RPTOMLMLNHPFFAO86CA,5,235.70,見其他登記事項,鋼筋混凝土造,103年11月11日,四層,一層 二層 三層 四層 見其他登記事項
RPPQMLNJOHPFFAO66CA,1,65.55,見其他登記事項,鋼筋混凝土造,108年3月27日,七層,七層
RPPQMLNJOHPFFAO66CA,1,32.50,共有部分,鋼筋混凝土造,108年3月27日,七層,
RPPQMLNJOHPFFAO66CA,1,32.26,共有部分,鋼筋混凝土造,108年3月27日,七層,
RPTNMLOLNHPFFAO96CA,,159.03,住家用,加強磚造,,三層,一層 二層 三層
RPPNMLPJOHPFFAO56CA,1,198.46,見其他登記事項,鋼筋混凝土造,107年11月14日,二十三層,四層
RPPNMLPJOHPFFAO56CA,1,37.45,共有部分,鋼筋混凝土造,107年11月14日,二十三層,
RPPNMLPJOHPFFAO56CA,1,78.99,共有部分,鋼筋混凝土造,107年11月14日,二十三層,
RPPNMLPJOHPFFAO56CA,1,34.68,共有部分,鋼筋混凝土造,107年11月14日,二十三層,
RPPNMLPJOHPFFAO56CA,1,34.68,共有部分,鋼筋混凝土造,107年11月14日,二十三層,
RPWNMLRLNHPFFAO57CA,26,92.68,住家用,鋼筋混凝土造,83年5月24日,六層,四層
RPWNMLRLNHPFFAO57CA,26,33.04,共有部分,鋼筋混凝土造,83年5月24日,六層,
RPWOMLSLNHPFFAO77CA,12,59.55,見其他登記事項,鋼筋混凝土造,97年5月20日,十四層,十一層
RPQOMLSLNHPFFAO17CA,,138.56,見其他登記事項,鋼筋混凝土造,108年7月9日,十四層,十一層
RPWOMLSLNHPFFAO77CA,12,8.08,見其他登記事項,鋼筋混凝土造,97年5月20日,十四層,
RPQOMLSLNHPFFAO17CA,,23.78,共有部分,鋼筋混凝土造,108年7月9日,十四層,
RPWOMLSLNHPFFAO77CA,12,1.69,見其他登記事項,鋼筋混凝土造,97年5月20日,十四層,
RPQOMLSLNHPFFAO17CA,,76.31,共有部分,鋼筋混凝土造,108年7月9日,十四層,
RPWOMLSLNHPFFAO77CA,12,11.80,見其他登記事項,鋼筋混凝土造,97年5月20日,十四層,
RPSOMLKKOHPFFAO56CA,,50.99,見其他登記事項,鋼筋混凝土造,109年1月20日,十二層,五層
RPSOMLKKOHPFFAO56CA,,25.99,共有部分,鋼筋混凝土造,109年1月20日,十二層,
SPUOMLKKOHPFFAO86CA,,51.12,見其他登記事項,鋼筋混凝土造,109年1月20日,十二層,十二層
SPUOMLKKOHPFFAO86CA,,52.27,共有部分,鋼筋混凝土造,109年1月20日,十二層,
RPTOMLKKOHPFFAO66CA,,50.18,見其他登記事項,鋼筋混凝土造,109年1月20日,十二層,八層
RPTOMLKKOHPFFAO66CA,,51.69,共有部分,鋼筋混凝土造,109年1月20日,十二層,
RPUOMLKKOHPFFAO76CA,,50.99,見其他登記事項,鋼筋混凝土造,109年1月20日,十二層,十二層
RPUOMLKKOHPFFAO76CA,,25.99,共有部分,鋼筋混凝土造,109年1月20日,十二層,
RPUOMLRLNHPFFAO47CA,1,.04,見其他登記事項,鋼筋混凝土造,108年4月25日,二十九層,一層 騎樓
RPUOMLRLNHPFFAO47CA,1,.00,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPUOMLRLNHPFFAO47CA,1,33.06,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPUOMLRLNHPFFAO47CA,1,.03,見其他登記事項,鋼筋混凝土造,108年4月25日,二十九層,一層 騎樓
RPUOMLRLNHPFFAO47CA,1,.01,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPUOMLRLNHPFFAO47CA,1,91.77,見其他登記事項,鋼筋混凝土造,108年4月25日,二十九層,四層
RPUOMLRLNHPFFAO47CA,1,16.14,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPUOMLRLNHPFFAO47CA,1,5.88,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPUOMLRLNHPFFAO47CA,1,25.03,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPTPMLKLNHPFFAO96EA,14,18.94,住家用,鋼筋混凝土造,94年11月25日,六層,五層
RPTPMLKLNHPFFAO96EA,14,4.26,見其他登記事項,鋼筋混凝土造,94年11月25日,六層,
RPTPMLKLNHPFFAO96EA,14,3.77,見其他登記事項,鋼筋混凝土造,94年11月25日,六層,
RPXOMLKKOHPFFAO07CA,,76.16,見其他登記事項,鋼筋混凝土造,109年1月20日,十二層,八層
RPXOMLKKOHPFFAO07CA,,82.01,共有部分,鋼筋混凝土造,109年1月20日,十二層,
RPVNMLPKOHPFFAO27CA,7,22.81,共有部分,鋼筋混凝土造,102年9月10日,二十二層,
RPVOMLKKOHPFFAO86CA,,50.99,見其他登記事項,鋼筋混凝土造,109年1月20日,十二層,十層
RPVOMLKKOHPFFAO86CA,,52.27,共有部分,鋼筋混凝土造,109年1月20日,十二層,
RPSPMLLLNHPFFAO86DA,6,88.44,辦公室,鋼筋混凝土造,102年10月30日,七層,七層
RPSPMLLLNHPFFAO86DA,6,46.77,共有部分,鋼筋混凝土造,102年10月30日,七層,
RPWRMLLKOHPFFAO37CA,,83.06,見其他登記事項,鋼筋混凝土造,108年12月17日,一層,一層
RPWRMLLKOHPFFAO37CA,,83.06,見其他登記事項,鋼筋混凝土造,108年12月17日,一層,一層
RPVPMLNJOHPFFAO17CA,27,43.23,住家用,鋼筋混凝土造,82年8月17日,十二層,十層
RPVPMLNJOHPFFAO17CA,27,9.52,共有部分,鋼筋混凝土造,82年8月17日,十二層,
RPROMLTLNHPFFAO37CA,6,88.79,辦公室,鋼筋混凝土造,102年10月30日,七層,七層
RPROMLTLNHPFFAO37CA,6,46.77,共有部分,鋼筋混凝土造,102年10月30日,七層,
RPTRMLNJOHPFFAO17CA,8,111.86,見其他登記事項,鋼筋混凝土造,100年11月30日,十五層,七層
RPTRMLNJOHPFFAO17CA,8,30.90,共有部分,鋼筋混凝土造,100年11月30日,十五層,
RPTRMLNJOHPFFAO17CA,8,80.31,共有部分,鋼筋混凝土造,100年11月30日,十五層,
RPTOMLPLNHPFFAO17CA,,95.26,見其他登記事項,鋼筋混凝土造,108年4月25日,二十九層,十七層
RPTOMLPLNHPFFAO17CA,,.04,見其他登記事項,鋼筋混凝土造,108年4月25日,二十九層,一層 騎樓
RPTOMLPLNHPFFAO17CA,,.00,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPTOMLPLNHPFFAO17CA,,33.06,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPTOMLPLNHPFFAO17CA,,.03,見其他登記事項,鋼筋混凝土造,108年4月25日,二十九層,一層 騎樓
RPTOMLPLNHPFFAO17CA,,.01,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPTOMLPLNHPFFAO17CA,,26.03,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPTOMLPLNHPFFAO17CA,,16.71,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPTOMLPLNHPFFAO17CA,,6.31,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPVOMLPLNHPFFAO37CA,1,95.63,見其他登記事項,鋼筋混凝土造,108年4月25日,二十九層,六層
RPVOMLPLNHPFFAO37CA,1,.04,見其他登記事項,鋼筋混凝土造,108年4月25日,二十九層,一層 騎樓
RPVOMLPLNHPFFAO37CA,1,.00,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPVOMLPLNHPFFAO37CA,1,33.06,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPVOMLPLNHPFFAO37CA,1,.03,見其他登記事項,鋼筋混凝土造,108年4月25日,二十九層,一層 騎樓
RPVOMLPLNHPFFAO37CA,1,.01,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPVOMLPLNHPFFAO37CA,1,16.87,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPVOMLPLNHPFFAO37CA,1,6.10,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPVOMLPLNHPFFAO37CA,1,26.24,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPQPMLQLNHPFFAO07CA,6,28.12,共有部分,鋼筋混凝土造,102年11月25日,二十三層,
RPUOMLPLNHPFFAO27CA,1,95.63,見其他登記事項,鋼筋混凝土造,108年4月25日,二十九層,五層
RPUOMLPLNHPFFAO27CA,1,.04,見其他登記事項,鋼筋混凝土造,108年4月25日,二十九層,一層 騎樓
RPUOMLPLNHPFFAO27CA,1,.00,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPUOMLPLNHPFFAO27CA,1,33.06,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPUOMLPLNHPFFAO27CA,1,.03,見其他登記事項,鋼筋混凝土造,108年4月25日,二十九層,一層 騎樓
RPUOMLPLNHPFFAO27CA,1,.01,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPUOMLPLNHPFFAO27CA,1,16.87,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPUOMLPLNHPFFAO27CA,1,6.10,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPUOMLPLNHPFFAO27CA,1,26.24,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPXOMLPLNHPFFAO57CA,1,89.54,見其他登記事項,鋼筋混凝土造,108年4月25日,二十九層,十八層
RPXOMLPLNHPFFAO57CA,1,.04,見其他登記事項,鋼筋混凝土造,108年4月25日,二十九層,一層 騎樓
RPXOMLPLNHPFFAO57CA,1,.00,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPXOMLPLNHPFFAO57CA,1,33.06,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPXOMLPLNHPFFAO57CA,1,.03,見其他登記事項,鋼筋混凝土造,108年4月25日,二十九層,一層 騎樓
RPXOMLPLNHPFFAO57CA,1,.01,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPXOMLPLNHPFFAO57CA,1,24.22,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPXOMLPLNHPFFAO57CA,1,15.81,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPXOMLPLNHPFFAO57CA,1,5.88,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPOOMLPLNHPFFAO66CA,1,95.26,見其他登記事項,鋼筋混凝土造,108年4月25日,二十九層,三層
RPOOMLPLNHPFFAO66CA,1,.04,見其他登記事項,鋼筋混凝土造,108年4月25日,二十九層,一層 騎樓
RPOOMLPLNHPFFAO66CA,1,.00,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPOOMLPLNHPFFAO66CA,1,33.06,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPOOMLPLNHPFFAO66CA,1,.03,見其他登記事項,鋼筋混凝土造,108年4月25日,二十九層,一層 騎樓
RPOOMLPLNHPFFAO66CA,1,.01,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPOOMLPLNHPFFAO66CA,1,26.03,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPOOMLPLNHPFFAO66CA,1,16.71,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPOOMLPLNHPFFAO66CA,1,6.31,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPOPMLPLNHPFFAO76CA,1,86.90,見其他登記事項,鋼筋混凝土造,108年4月25日,二十九層,二十一層
RPOPMLPLNHPFFAO76CA,1,.04,見其他登記事項,鋼筋混凝土造,108年4月25日,二十九層,一層 騎樓
RPOPMLPLNHPFFAO76CA,1,.00,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPOPMLPLNHPFFAO76CA,1,33.06,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPOPMLPLNHPFFAO76CA,1,.03,見其他登記事項,鋼筋混凝土造,108年4月25日,二十九層,一層 騎樓
RPOPMLPLNHPFFAO76CA,1,.01,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPOPMLPLNHPFFAO76CA,1,15.32,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPOPMLPLNHPFFAO76CA,1,23.41,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPOPMLPLNHPFFAO76CA,1,5.66,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPWOMLPLNHPFFAO47CA,1,86.90,見其他登記事項,鋼筋混凝土造,108年4月25日,二十九層,二十四層
RPWOMLPLNHPFFAO47CA,1,.03,見其他登記事項,鋼筋混凝土造,108年4月25日,二十九層,一層 騎樓
RPWOMLPLNHPFFAO47CA,1,.01,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPWOMLPLNHPFFAO47CA,1,.04,見其他登記事項,鋼筋混凝土造,108年4月25日,二十九層,一層 騎樓
RPWOMLPLNHPFFAO47CA,1,.00,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPWOMLPLNHPFFAO47CA,1,33.06,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPWOMLPLNHPFFAO47CA,1,15.32,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPWOMLPLNHPFFAO47CA,1,5.66,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPWOMLPLNHPFFAO47CA,1,23.41,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPPPMLPLNHPFFAO86CA,1,86.90,見其他登記事項,鋼筋混凝土造,108年4月25日,二十九層,二十六層
RPPPMLPLNHPFFAO86CA,1,.04,見其他登記事項,鋼筋混凝土造,108年4月25日,二十九層,一層 騎樓
RPPPMLPLNHPFFAO86CA,1,.00,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPPPMLPLNHPFFAO86CA,1,33.06,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPPPMLPLNHPFFAO86CA,1,.03,見其他登記事項,鋼筋混凝土造,108年4月25日,二十九層,一層 騎樓
RPPPMLPLNHPFFAO86CA,1,.01,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPPPMLPLNHPFFAO86CA,1,5.66,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPPPMLPLNHPFFAO86CA,1,15.32,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPPPMLPLNHPFFAO86CA,1,23.41,共有部分,鋼筋混凝土造,108年4月25日,二十九層,
RPPNMLQLNHPFFAO76CA,29,15.06,共有部分,鋼筋混凝土造,80年1月15日,七層,
RPPNMLQLNHPFFAO76CA,29,79.61,住家用,鋼筋混凝土造,80年1月15日,七層,五層
RPPNMLQLNHPFFAO76CA,29,21.45,見使用執照,鋼筋混凝土造,80年1月15日,000,地下層
RPRNMLPLNHPFFAO86CA,14,88.40,見其他登記事項,鋼筋混凝土造,94年11月28日,十四層,十層
RPRNMLPLNHPFFAO86CA,15,10.50,見其他登記事項,鋼筋混凝土造,94年2月3日,十四層,
RPRNMLPLNHPFFAO86CA,14,12.25,見其他登記事項,鋼筋混凝土造,94年11月28日,十四層,
RPSPMLPLNHPFFAO17CA,12,.02,見其他登記事項,鋼筋混凝土造,97年9月11日,十三層,一層
RPSPMLPLNHPFFAO17CA,12,.01,見其他登記事項,鋼筋混凝土造,97年9月11日,十三層,
RPSPMLPLNHPFFAO17CA,12,.00,見其他登記事項,鋼筋混凝土造,97年9月11日,十八層,
RPSPMLPLNHPFFAO17CA,12,20.95,見其他登記事項,鋼筋混凝土造,97年9月11日,十三層,二層
RPSPMLPLNHPFFAO17CA,12,3.40,見其他登記事項,鋼筋混凝土造,97年9月11日,十八層,
RPSPMLPLNHPFFAO17CA,12,7.31,見其他登記事項,鋼筋混凝土造,97年9月11日,十三層,
RPQOMLMLNHPFFAO56CA,26,55.24,住家用,鋼筋混凝土造,83年7月13日,十二層,六層
RPQOMLMLNHPFFAO56CA,25,6.56,共有部分,鋼筋混凝土造,83年8月13日,十二層,
RPQOMLMLNHPFFAO56CA,,6.11,共有部分,鋼筋混凝土造,,十二層,
RPRQMLLLNHPFFAO76CA,,22.35,共有部分,鋼筋混凝土造,,十一層,
RPRQMLLLNHPFFAO76CA,,69.67,住家用,鋼筋混凝土造,,十一層,五層
RPQNMLMLNHPFFAO09CA,46,148.52,住家用,加強磚造,62年10月15日,二層,一層 二層 騎樓
RPTPMLLLNHPFFAO86CA,2,219.74,見其他登記事項,鋼筋混凝土造,107年5月14日,四層,一層 二層 三層 四層 騎樓 見其他登記事項
RPVNMLLLNHPFFAO86CA,26,74.03,住家用,鋼筋混凝土造,82年10月26日,八層,五層
RPVNMLLLNHPFFAO86CA,26,22.06,共有部分,鋼筋混凝土造,82年10月26日,000,
RPVNMLLLNHPFFAO86CA,26,6.79,共有部分,鋼筋混凝土造,82年10月26日,七層,
