編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRPMLOKNHPFFAI09CC,21,66.84,共有部份,鋼筋混凝土造,88年4月21日,十四層,
RPTNMLSKNHPFFAI86CC,31,42.76,住家用,鋼筋混凝土造,78年5月18日,五層,
RPOPMLOKNHPFFAI78CC,20,113.15,住家用,鋼筋混凝土造,88年11月29日,十二層,
RPQPMLOKNHPFFAI98CC,26,98.96,住家用,鋼筋混凝土造,82年11月17日,七層,
