編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOOMLTKNHPFFAP27CC,16,18.28,住家用,鋼筋混凝土造,93年3月1日,四層,
RPOOMLTKNHPFFAP27CC,16,6.94,共同部份,鋼筋混凝土造,93年3月1日,四層,
RPOOMLLKNHPFFAP66EC,,103.56,見其他登記事項,鋼筋混凝土造,108年11月8日,五層,
