編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPWNMLKLNHPFFAV77CC,6,50.40,見其他登記事項,見其他登記事項,103年4月17日,三層,
RPTNMLKLNHPFFAV47CC,46,45.36,住家用,見其他登記事項,63年6月24日,二層,
RPQNMLLKNHPFFAV17CC,6,287.80,住家用,鋼筋混凝土造,103年6月16日,四層,
