編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXOMLMKNHPFFAG56CC,22,48.76,住家用,鋼筋混凝土造,87年1月14日,六層,
RPRNMLOKNHPFFAG68CC,43,87.48,住家用,鋼筋混凝土加強磚造,66年3月15日,三層,
RPPNMLSKNHPFFAG88CC,1,262.88,住家用,見其他登記事項,108年11月6日,三層,
RPRNMLKLNHPFFBG48CC,14,135.21,住商用,鋼筋混凝土造,95年8月22日,四層,
RPVNMLMKNHPFFBG98CC,34,86.95,住家用,鋼筋混凝土造,75年2月6日,五層,
RPOPMLMKNHPFFAG38CC,6,47.05,見其他登記事項,見其他登記事項,103年6月24日,一層,
RPUPMLTKNHPFFAG07CC,22,111.73,住家用,鋼筋混凝土造,87年6月2日,四層,
