編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLQLNHPFFDK07CA,3,119.92,見其他登記事項,鋼筋混凝土造,106年9月19日,十二層,十二層 見其他登記事項
RPTNMLQLNHPFFDK07CA,3,5.28,共有部分,鋼筋混凝土造,106年9月19日,十二層,
RPTNMLQLNHPFFDK07CA,3,81.54,共有部分,鋼筋混凝土造,106年9月19日,十二層,
RPQNMLOJOHPFFBK88CA,,91.48,住家用,鋼筋混凝土造,109年2月26日,五層,五層
RPQNMLOJOHPFFBK88CA,,40.05,見其他登記事項,鋼筋混凝土造,109年2月26日,五層,
RPQNMLMLNHPFFDK98CA,4,93.86,住家用,鋼筋混凝土造,105年5月24日,七層,五層
RPQNMLMLNHPFFDK98CA,4,19.45,見其他登記事項,鋼筋混凝土造,105年5月24日,七層,
RPQNMLMLNHPFFDK98CA,4,14.52,見其他登記事項,鋼筋混凝土造,105年5月24日,七層,
RPTNMLMLNHPFFBK09CA,,92.75,住家用,鋼筋混凝土造,109年2月26日,五層,五層
RPTNMLMLNHPFFBK09CA,,40.05,見其他登記事項,鋼筋混凝土造,109年2月26日,五層,
RPRNMLMLNHPFFBK88CA,,92.75,住家用,鋼筋混凝土造,109年2月26日,五層,四層
RPRNMLMLNHPFFBK88CA,,40.05,見其他登記事項,鋼筋混凝土造,109年2月26日,五層,
